game_id,move_number,phase,start_eval,end_eval,delta_eval,move_quality,time_per_move,accuracy_score,blunder_risk,flag1,flag2,flag3,last_elo,new_elo
game_00008,26,Middlegame,0.14,0.23,0.09,Perfect,2.19,6.0,0.17,0,0,0,1302.47,1305.32
game_00008,27,Middlegame,0.23,-1.39,-1.62,Blunder,4.97,2.9,1.14,0,0,0,1305.32,1300.59
game_00008,28,Middlegame,-1.39,-1.35,0.05,Perfect,3.65,5.68,0.25,0,0,0,1300.59,1303.23
game_00008,29,Middlegame,-1.35,-1.65,-0.31,Good,4.94,6.0,0.27,0,0,0,1303.23,1304.23
game_00008,30,Middlegame,-1.65,-0.23,1.43,Blunder,4.46,3.45,1.18,1,1,0,1304.23,1300.13
game_00008,31,Middlegame,-0.23,-0.22,0.01,Perfect,2.48,5.86,0.03,0,0,0,1300.13,1302.77
game_00008,32,Middlegame,-0.22,-0.6,-0.38,Good,4.54,6.0,0.27,0,0,0,1302.77,1303.91
game_00008,33,Middlegame,-0.6,-0.12,0.48,Good,4.79,6.0,0.14,0,0,0,1303.91,1305.08
game_00008,34,Middlegame,-0.12,-0.47,-0.35,Good,5.95,5.09,0.37,1,0,0,1305.08,1305.83
game_00008,35,Middlegame,-0.47,-0.42,0.05,Perfect,4.64,5.38,0.03,0,0,0,1305.83,1307.89
game_00008,36,Middlegame,-0.42,-0.36,0.06,Perfect,1.82,5.71,0.11,0,0,0,1307.89,1310.0
game_00008,37,Endgame,-0.36,-0.41,-0.05,Perfect,3.84,6.0,0.14,0,0,0,1310.0,1313.42
game_00008,38,Endgame,-0.41,-0.4,0.01,Perfect,1.41,5.56,0.06,0,0,0,1313.42,1318.43
game_00008,39,Endgame,-0.4,-0.44,-0.04,Perfect,3.08,6.0,0.4,1,0,0,1318.43,1323.15
game_00008,40,Endgame,-0.44,1.23,1.67,Blunder,3.56,2.63,1.21,1,1,0,1323.15,1306.97
game_00008,41,Endgame,1.23,0.91,-0.32,Good,4.62,5.06,0.26,0,1,0,1306.97,1308.52
game_00008,42,Endgame,0.91,0.92,0.02,Perfect,1.12,5.68,0.08,0,0,0,1308.52,1312.4
game_00008,43,Endgame,0.92,-0.91,-1.84,Blunder,1.59,2.61,1.59,0,0,0,1312.4,1303.02
game_00008,44,Endgame,-0.91,0.86,1.78,Blunder,2.79,2.47,1.24,0,0,0,1303.02,1291.2
game_00008,45,Endgame,0.86,1.03,0.17,Perfect,1.12,4.34,0.07,0,1,0,1291.2,1296.59
game_00008,46,Endgame,1.03,1.01,-0.01,Perfect,0.99,5.01,0.27,0,0,0,1296.59,1300.43
game_00008,47,Endgame,1.01,-1.05,-2.06,Blunder,1.07,1.72,1.55,0,0,0,1300.43,1287.83
game_00008,48,Endgame,-1.05,-1.06,-0.01,Perfect,0.39,5.4,0.15,0,0,0,1287.83,1292.68
game_00008,49,Endgame,-1.06,-1.17,-0.11,Perfect,0.77,6.0,0.39,0,0,0,1292.68,1297.29
game_00009,1,Opening,-0.63,0.15,0.79,Inaccuracy,1.46,4.79,0.68,1,0,0,431.3,428.42
game_00009,2,Opening,0.15,0.23,0.08,Perfect,0.7,6.0,0.31,0,0,0,428.42,431.41
game_00009,3,Opening,0.23,-0.15,-0.38,Good,1.14,4.8,0.3,0,0,0,431.41,432.69
game_00009,4,Opening,-0.15,-0.21,-0.06,Perfect,2.07,5.56,0.18,0,0,0,432.69,436.18
game_00009,5,Opening,-0.21,-0.15,0.06,Perfect,1.59,6.0,0.32,0,1,0,436.18,438.58
game_00009,6,Opening,-0.15,-0.18,-0.03,Perfect,1.45,5.43,0.16,1,0,0,438.58,442.03
game_00009,7,Opening,-0.18,-0.15,0.03,Perfect,1.96,6.0,0.02,0,1,0,442.03,445.06
game_00009,8,Opening,-0.15,-2.68,-2.53,Blunder,1.88,0.0,2.0,0,0,0,445.06,438.42
game_00009,9,Opening,-2.68,-2.64,0.04,Perfect,0.39,6.0,0.34,0,0,0,438.42,442.77
game_00009,10,Opening,-2.64,-2.65,-0.01,Perfect,2.16,6.0,0.26,0,0,0,442.77,447.13
game_00009,11,Middlegame,-2.65,-2.59,0.06,Perfect,2.03,5.41,0.38,0,0,0,447.13,452.53
game_00009,12,Middlegame,-2.59,-1.21,1.38,Blunder,7.0,4.07,1.21,0,0,0,452.53,444.41
game_00009,13,Middlegame,-1.21,-1.34,-0.13,Perfect,3.85,5.57,0.28,0,1,0,444.41,446.55
game_00009,14,Middlegame,-1.34,-0.96,0.38,Good,4.05,5.33,0.03,1,0,0,446.55,447.54
game_00009,15,Middlegame,-0.96,-0.94,0.03,Perfect,1.76,6.0,0.35,0,0,0,447.54,450.02
game_00009,16,Middlegame,-0.94,-3.41,-2.48,Blunder,3.29,0.2,1.93,0,1,0,450.02,443.65
game_00009,17,Middlegame,-3.41,-4.26,-0.85,Inaccuracy,5.1,5.0,0.79,0,0,0,443.65,438.85
game_00009,18,Middlegame,-4.26,-4.36,-0.1,Perfect,5.29,6.0,0.15,1,0,0,438.85,442.48
game_00009,19,Endgame,-4.36,-4.32,0.04,Perfect,3.07,6.0,0.03,0,0,0,442.48,445.87
game_00009,20,Endgame,-4.32,-5.0,-1.78,Blunder,5.96,3.22,1.44,0,1,0,445.87,436.38
game_00009,21,Endgame,-5.0,-5.0,0.0,Perfect,3.64,6.0,0.05,0,0,0,436.38,439.9
game_00009,22,Endgame,-5.0,-5.0,-1.16,Inaccuracy,2.89,3.86,1.04,1,0,0,439.9,435.84
game_00009,23,Endgame,-5.0,-4.95,0.05,Perfect,1.23,6.0,0.38,0,0,0,435.84,441.81
game_00009,24,Endgame,-4.95,-5.0,-0.08,Perfect,0.83,4.92,0.28,0,1,0,441.81,446.58
game_00009,25,Endgame,-5.0,-4.93,0.07,Perfect,1.65,5.42,0.07,0,0,0,446.58,450.85
game_00010,1,Opening,-0.05,-0.09,-0.04,Perfect,0.78,6.0,0.23,0,0,0,1060.24,1063.88
game_00010,2,Opening,-0.09,-0.09,-0.0,Perfect,0.59,6.0,0.19,0,0,0,1063.88,1066.77
game_00010,3,Opening,-0.09,2.67,2.76,Blunder,1.46,0.0,2.0,0,0,0,1066.77,1062.52
game_00010,4,Opening,2.67,5.0,2.38,Blunder,3.51,1.17,2.0,0,0,0,1062.52,1050.4
game_00010,5,Opening,5.0,5.0,0.28,Good,1.47,5.73,0.12,0,0,1,1050.4,1052.75
game_00010,6,Opening,5.0,5.0,0.07,Perfect,0.48,5.75,0.1,0,1,0,1052.75,1057.42
game_00010,7,Opening,5.0,5.0,0.01,Perfect,1.29,6.0,0.31,0,1,0,1057.42,1061.8
game_00010,8,Opening,5.0,5.0,0.04,Perfect,0.52,5.66,0.27,0,0,0,1061.8,1066.66
game_00010,9,Opening,5.0,5.0,0.16,Perfect,1.91,5.39,0.01,0,0,0,1066.66,1072.29
game_00010,10,Opening,5.0,4.96,-0.04,Perfect,0.6,6.0,0.23,0,0,0,1072.29,1075.73
game_00010,11,Middlegame,4.96,4.98,0.02,Perfect,2.66,5.6,0.15,0,0,0,1075.73,1080.5
game_00010,12,Middlegame,4.98,4.13,-0.85,Inaccuracy,5.63,4.3,0.52,0,0,0,1080.5,1078.03
game_00010,13,Middlegame,4.13,4.97,0.84,Inaccuracy,2.49,4.83,0.76,0,0,0,1078.03,1075.53
game_00010,14,Middlegame,4.97,4.85,-0.11,Perfect,3.34,5.99,0.15,0,1,0,1075.53,1080.95
game_00010,15,Middlegame,4.85,4.34,-0.51,Inaccuracy,5.57,5.29,0.15,0,0,0,1080.95,1077.05
game_00010,16,Middlegame,4.34,4.34,0.0,Perfect,1.49,6.0,0.03,0,0,0,1077.05,1082.95
game_00010,17,Middlegame,4.34,4.43,0.09,Perfect,4.45,6.0,0.27,0,0,0,1082.95,1087.92
game_00010,18,Middlegame,4.43,3.03,-1.4,Blunder,2.31,2.66,0.9,0,0,0,1087.92,1080.37
game_00010,19,Middlegame,3.03,2.92,-0.11,Perfect,2.29,5.72,0.19,0,0,0,1080.37,1085.15
game_00010,20,Middlegame,2.92,3.03,0.11,Perfect,1.41,5.27,0.34,0,0,0,1085.15,1090.74
game_00010,21,Middlegame,3.03,2.92,-0.1,Perfect,2.8,6.0,0.03,0,1,0,1090.74,1096.22
game_00010,22,Middlegame,2.92,2.85,-0.07,Perfect,3.02,6.0,0.3,0,0,0,1096.22,1100.45
game_00010,23,Middlegame,2.85,2.76,-0.09,Perfect,5.33,4.97,0.29,1,0,0,1100.45,1105.31
game_00010,24,Middlegame,2.76,2.85,0.08,Perfect,4.21,5.05,0.19,0,0,0,1105.31,1108.95
game_00010,25,Middlegame,2.85,2.85,0.01,Perfect,1.77,6.0,0.24,0,0,0,1108.95,1113.74
game_00010,26,Middlegame,2.85,2.68,-0.17,Perfect,5.3,5.73,0.23,0,0,0,1113.74,1119.85
game_00010,27,Middlegame,2.68,4.55,1.86,Blunder,6.8,2.37,1.72,0,0,0,1119.85,1109.74
game_00010,28,Middlegame,4.55,4.51,-0.03,Perfect,4.76,5.45,0.24,0,0,0,1109.74,1115.03
game_00010,29,Middlegame,4.51,4.98,0.47,Good,5.42,5.96,0.31,1,0,0,1115.03,1116.73
game_00010,30,Middlegame,4.98,4.86,-0.12,Perfect,3.04,5.9,0.37,0,0,0,1116.73,1120.99
game_00010,31,Middlegame,4.86,5.0,2.55,Blunder,6.57,1.0,2.0,0,0,0,1120.99,1108.22
game_00010,32,Middlegame,5.0,5.0,0.11,Perfect,1.3,5.96,0.17,1,0,0,1108.22,1113.61
game_00010,33,Middlegame,5.0,5.0,1.66,Blunder,3.05,2.38,1.39,1,0,0,1113.61,1105.64
game_00010,34,Middlegame,5.0,5.0,0.03,Perfect,4.62,5.44,0.37,0,0,0,1105.64,1110.12
game_00010,35,Middlegame,5.0,4.87,-0.13,Perfect,2.33,6.0,0.21,0,0,0,1110.12,1116.09
game_00010,36,Middlegame,4.87,4.96,0.09,Perfect,5.37,6.0,0.36,0,0,0,1116.09,1120.35
game_00010,37,Middlegame,4.96,4.97,0.01,Perfect,4.16,6.0,0.17,1,1,0,1120.35,1125.43
game_00010,38,Middlegame,4.97,4.99,0.02,Perfect,5.4,5.85,0.02,1,0,0,1125.43,1129.01
game_00010,39,Middlegame,4.99,4.98,-0.01,Perfect,4.4,6.0,0.15,0,0,0,1129.01,1133.74
game_00010,40,Middlegame,4.98,4.96,-0.02,Perfect,2.08,5.01,0.13,0,0,0,1133.74,1136.94
game_00010,41,Endgame,4.96,2.88,-2.08,Blunder,2.24,1.82,1.7,1,0,0,1136.94,1122.11
game_00010,42,Endgame,2.88,0.68,-2.19,Blunder,4.23,2.21,1.65,0,0,0,1122.11,1108.97
game_00010,43,Endgame,0.68,2.75,2.06,Blunder,2.81,1.7,1.84,0,0,0,1108.97,1097.6
game_00010,44,Endgame,2.75,2.76,0.01,Perfect,4.05,5.71,0.16,1,1,0,1097.6,1102.43
game_00010,45,Endgame,2.76,2.76,-0.0,Perfect,3.52,4.92,0.21,0,0,0,1102.43,1107.95
game_00010,46,Endgame,2.76,2.8,0.04,Perfect,0.7,4.99,0.36,0,0,0,1107.95,1111.84
game_00010,47,Endgame,2.8,1.33,-1.47,Blunder,2.78,2.31,1.3,0,0,0,1111.84,1101.68
game_00010,48,Endgame,1.33,-1.24,-2.57,Blunder,5.09,1.17,2.0,0,0,0,1101.68,1086.88
game_00010,49,Endgame,-1.24,-1.25,-0.01,Perfect,0.72,5.44,0.02,0,0,0,1086.88,1093.09
game_00010,50,Endgame,-1.25,-1.83,-0.57,Inaccuracy,1.08,5.04,0.36,0,1,0,1093.09,1088.8
game_00010,51,Endgame,-1.83,-1.84,-0.02,Perfect,0.95,5.83,0.29,0,0,0,1088.8,1093.21
game_00010,52,Endgame,-1.84,-1.95,-0.1,Perfect,0.35,6.0,0.26,0,0,0,1093.21,1097.73
game_00010,53,Endgame,-1.95,-2.0,-0.06,Perfect,1.87,5.11,0.15,0,0,0,1097.73,1102.49
game_00010,54,Endgame,-2.0,-4.28,-2.28,Blunder,2.27,2.95,1.76,1,0,0,1102.49,1085.99
game_00011,1,Opening,0.39,-1.06,-1.45,Blunder,2.57,2.62,1.18,0,0,0,1806.97,1799.96
game_00011,2,Opening,-1.06,-1.0,0.06,Perfect,0.55,6.0,0.32,0,0,0,1799.96,1802.51
game_00011,3,Opening,-1.0,0.48,1.48,Blunder,1.94,3.4,1.0,0,0,0,1802.51,1796.67
game_00011,4,Opening,0.48,0.51,0.03,Perfect,0.85,6.0,0.31,0,0,0,1796.67,1799.63
game_00011,5,Opening,0.51,0.66,0.15,Perfect,0.61,4.96,0.14,0,0,0,1799.63,1802.81
game_00011,6,Opening,0.66,0.6,-0.06,Perfect,2.07,5.33,0.19,1,0,0,1802.81,1805.03
game_00011,7,Opening,0.6,0.57,-0.02,Perfect,1.32,6.0,0.23,0,1,0,1805.03,1807.36
game_00011,8,Opening,0.57,0.65,0.08,Perfect,1.4,5.2,0.05,0,1,0,1807.36,1810.95
game_00011,9,Opening,0.65,-1.32,-1.98,Blunder,0.66,2.16,1.5,0,0,0,1810.95,1803.88
game_00011,10,Opening,-1.32,1.05,2.37,Blunder,1.25,2.55,2.0,0,0,0,1803.88,1798.48
game_00011,11,Middlegame,1.05,0.97,-0.08,Perfect,3.97,6.0,0.13,0,0,0,1798.48,1800.62
game_00011,12,Middlegame,0.97,0.97,0.0,Perfect,2.18,5.94,0.13,0,1,0,1800.62,1803.08
game_00011,13,Middlegame,0.97,1.29,0.32,Good,5.66,4.63,0.34,1,0,0,1803.08,1804.56
game_00011,14,Middlegame,1.29,1.37,0.08,Perfect,4.78,5.21,0.11,0,0,0,1804.56,1808.38
game_00011,15,Middlegame,1.37,1.33,-0.04,Perfect,1.85,6.0,0.2,0,1,0,1808.38,1811.07
game_00011,16,Middlegame,1.33,1.56,0.24,Good,4.49,5.31,0.23,0,0,0,1811.07,1811.69
game_00011,17,Middlegame,1.56,1.77,0.21,Good,2.93,5.43,0.08,0,1,0,1811.69,1812.76
game_00011,18,Middlegame,1.77,1.39,-0.38,Good,3.83,4.7,0.29,0,0,0,1812.76,1813.48
game_00011,19,Middlegame,1.39,1.38,-0.01,Perfect,3.33,6.0,0.4,1,0,0,1813.48,1816.52
game_00011,20,Middlegame,1.38,1.23,-0.15,Perfect,2.35,5.62,0.11,0,0,0,1816.52,1818.83
game_00011,21,Middlegame,1.23,1.22,-0.01,Perfect,3.28,6.0,0.15,0,0,0,1818.83,1821.36
game_00011,22,Middlegame,1.22,1.23,0.01,Perfect,3.96,6.0,0.01,1,0,0,1821.36,1824.46
game_00011,23,Middlegame,1.23,1.25,0.02,Perfect,2.89,6.0,0.08,0,1,0,1824.46,1828.38
game_00011,24,Middlegame,1.25,-0.82,-2.07,Blunder,7.0,1.5,1.82,0,0,0,1828.38,1822.58
game_00011,25,Middlegame,-0.82,-0.96,-0.14,Perfect,2.95,6.0,0.31,0,0,0,1822.58,1825.81
game_00011,26,Middlegame,-0.96,-0.9,0.06,Perfect,3.65,6.0,0.04,1,0,0,1825.81,1828.49
game_00011,27,Middlegame,-0.9,-0.93,-0.03,Perfect,3.03,6.0,0.08,0,0,0,1828.49,1831.68
game_00011,28,Middlegame,-0.93,-0.85,0.08,Perfect,1.34,4.77,0.37,0,0,0,1831.68,1833.83
game_00011,29,Middlegame,-0.85,-0.88,-0.02,Perfect,3.87,6.0,0.12,0,0,0,1833.83,1837.13
game_00011,30,Middlegame,-0.88,-0.8,0.08,Perfect,5.3,5.99,0.4,0,0,0,1837.13,1840.94
game_00011,31,Middlegame,-0.8,-0.82,-0.03,Perfect,3.1,5.07,0.2,0,0,0,1840.94,1844.0
game_00011,32,Middlegame,-0.82,-0.76,0.07,Perfect,3.08,5.68,0.26,0,0,0,1844.0,1847.12
game_00011,33,Middlegame,-0.76,-0.76,-0.01,Perfect,2.59,5.79,0.05,0,0,0,1847.12,1849.53
game_00011,34,Middlegame,-0.76,-3.2,-2.44,Blunder,7.0,2.45,2.0,0,0,0,1849.53,1845.47
game_00011,35,Middlegame,-3.2,-5.0,-2.16,Blunder,3.99,1.86,1.67,0,1,0,1845.47,1833.17
game_00011,36,Middlegame,-5.0,-5.0,-0.12,Perfect,2.88,5.49,0.17,0,0,0,1833.17,1839.06
game_00011,37,Endgame,-5.0,-4.98,0.02,Perfect,2.54,6.0,0.26,0,0,0,1839.06,1843.41
game_00011,38,Endgame,-4.98,-4.63,0.35,Good,4.52,5.29,0.17,0,0,0,1843.41,1844.9
game_00011,39,Endgame,-4.63,-4.68,-0.05,Perfect,2.96,5.63,0.4,0,0,0,1844.9,1850.3
game_00011,40,Endgame,-4.68,-5.0,-2.74,Blunder,7.0,0.14,2.0,0,0,0,1850.3,1833.89
game_00011,41,Endgame,-5.0,-5.0,-0.05,Perfect,1.59,6.0,0.11,0,0,0,1833.89,1839.89
game_00011,42,Endgame,-5.0,-5.0,-0.03,Perfect,1.17,5.2,0.3,0,0,0,1839.89,1845.92
game_00011,43,Endgame,-5.0,-5.0,-2.0,Blunder,1.05,3.14,1.76,0,0,0,1845.92,1835.4
game_00011,44,Endgame,-5.0,-5.0,-0.03,Perfect,2.16,5.58,0.02,0,0,0,1835.4,1840.73
game_00011,45,Endgame,-5.0,-5.0,0.0,Perfect,1.61,6.0,0.03,0,0,0,1840.73,1846.86
game_00011,46,Endgame,-5.0,-4.95,0.05,Perfect,0.73,5.09,0.36,0,0,0,1846.86,1850.73
game_00011,47,Endgame,-4.95,-4.96,-0.01,Perfect,2.33,5.94,0.12,0,0,0,1850.73,1856.45
game_00011,48,Endgame,-4.96,-4.9,0.06,Perfect,2.2,5.73,0.26,0,0,0,1856.45,1862.07
game_00011,49,Endgame,-4.9,-3.07,1.83,Blunder,1.18,1.35,1.42,1,0,0,1862.07,1847.58
game_00012,1,Opening,0.42,2.05,1.63,Blunder,1.84,2.25,1.32,1,0,0,1621.15,1613.67
game_00012,2,Opening,2.05,2.06,0.01,Perfect,0.59,6.0,0.15,1,0,0,1613.67,1618.14
game_00012,3,Opening,2.06,4.72,2.65,Blunder,1.6,0.72,2.0,1,0,0,1618.14,1611.48
game_00012,4,Opening,4.72,4.66,-0.05,Perfect,0.7,6.0,0.36,0,0,0,1611.48,1615.67
game_00012,5,Opening,4.66,4.69,0.03,Perfect,1.47,6.0,0.27,1,0,0,1615.67,1620.85
game_00012,6,Opening,4.69,4.65,-0.04,Perfect,2.06,6.0,0.3,0,0,0,1620.85,1626.23
game_00012,7,Opening,4.65,4.61,-0.05,Perfect,1.45,4.88,0.04,0,1,0,1626.23,1630.01
game_00012,8,Opening,4.61,4.53,-0.08,Perfect,0.89,5.67,0.26,0,0,0,1630.01,1633.61
game_00012,9,Opening,4.53,4.12,-0.41,Good,0.91,5.37,0.22,1,0,0,1633.61,1634.68
game_00012,10,Opening,4.12,5.0,1.65,Blunder,2.68,3.12,1.53,0,1,0,1634.68,1622.26
game_00012,11,Middlegame,5.0,2.83,-2.17,Blunder,6.9,1.25,1.74,0,1,0,1622.26,1610.06
game_00012,12,Middlegame,2.83,2.91,0.08,Perfect,4.69,5.29,0.34,1,0,0,1610.06,1615.92
game_00012,13,Middlegame,2.91,2.55,-0.36,Good,5.82,6.0,0.29,0,0,0,1615.92,1616.8
game_00012,14,Middlegame,2.55,4.27,1.72,Blunder,7.0,3.61,1.39,1,0,0,1616.8,1608.4
game_00012,15,Middlegame,4.27,4.22,-0.05,Perfect,1.71,5.68,0.3,0,0,0,1608.4,1613.46
game_00012,16,Middlegame,4.22,2.09,-2.14,Blunder,4.45,1.8,1.9,0,0,0,1613.46,1605.45
game_00012,17,Middlegame,2.09,2.01,-0.08,Perfect,5.1,6.0,0.33,0,0,0,1605.45,1611.65
game_00012,18,Middlegame,2.01,2.06,0.06,Perfect,3.59,5.08,0.01,0,1,0,1611.65,1617.21
game_00012,19,Middlegame,2.06,2.03,-0.03,Perfect,4.91,5.57,0.01,1,0,0,1617.21,1622.58
game_00012,20,Middlegame,2.03,2.06,0.03,Perfect,5.05,6.0,0.26,0,0,0,1622.58,1628.57
game_00012,21,Middlegame,2.06,4.39,2.32,Blunder,7.0,0.26,1.84,0,0,0,1628.57,1619.82
game_00012,22,Middlegame,4.39,4.09,-0.3,Good,3.67,4.29,0.36,0,0,0,1619.82,1621.47
game_00012,23,Middlegame,4.09,4.0,-0.09,Perfect,5.36,6.0,0.04,0,0,0,1621.47,1627.26
game_00012,24,Middlegame,4.0,4.62,0.62,Inaccuracy,5.4,5.21,0.56,0,0,0,1627.26,1624.11
game_00012,25,Endgame,4.62,4.62,-0.0,Perfect,2.7,5.91,0.22,0,0,0,1624.11,1629.68
game_00012,26,Endgame,4.62,4.64,0.03,Perfect,1.82,5.92,0.27,0,0,0,1629.68,1635.28
game_00012,27,Endgame,4.64,4.63,-0.01,Perfect,2.35,6.0,0.16,0,0,0,1635.28,1639.56
game_00012,28,Endgame,4.63,2.41,-2.22,Blunder,3.76,2.15,1.76,0,0,0,1639.56,1628.01
game_00012,29,Endgame,2.41,2.47,0.06,Perfect,2.38,5.8,0.32,0,0,0,1628.01,1631.98
game_00012,30,Endgame,2.47,2.48,0.01,Perfect,0.99,5.79,0.33,0,0,0,1631.98,1637.39
game_00012,31,Endgame,2.48,2.57,0.09,Perfect,1.72,5.1,0.38,0,0,0,1637.39,1642.52
game_00012,32,Endgame,2.57,2.55,-0.02,Perfect,1.95,6.0,0.27,0,0,0,1642.52,1647.78
game_00012,33,Endgame,2.55,1.18,-1.38,Blunder,0.95,2.67,1.1,0,1,0,1647.78,1636.75
game_00013,1,Opening,0.23,0.25,0.02,Perfect,1.26,5.97,0.22,0,0,0,1378.65,1380.91
game_00013,2,Opening,0.25,0.25,-0.0,Perfect,0.87,5.84,0.28,0,0,0,1380.91,1383.02
game_00013,3,Opening,0.25,-0.02,-0.27,Good,1.99,6.0,0.28,0,1,0,1383.02,1384.0
game_00013,4,Opening,-0.02,2.32,2.34,Blunder,2.29,1.88,1.75,1,1,0,1384.0,1379.93
game_00013,5,Opening,2.32,2.31,-0.01,Perfect,0.86,6.0,0.03,0,0,0,1379.93,1384.89
game_00013,6,Opening,2.31,4.87,2.56,Blunder,3.91,0.94,2.0,0,1,0,1384.89,1372.21
game_00013,7,Opening,4.87,4.92,0.06,Perfect,0.48,6.0,0.37,0,0,0,1372.21,1376.42
game_00013,8,Opening,4.92,4.97,0.05,Perfect,2.03,5.24,0.32,1,0,0,1376.42,1382.28
game_00013,9,Opening,4.97,5.0,0.16,Perfect,2.19,6.0,0.05,1,0,0,1382.28,1385.65
game_00013,10,Opening,5.0,5.0,1.82,Blunder,2.45,2.09,1.4,0,0,0,1385.65,1375.61
game_00013,11,Middlegame,5.0,5.0,0.12,Perfect,4.21,5.62,0.28,0,0,0,1375.61,1380.41
game_00013,12,Middlegame,5.0,5.0,0.19,Perfect,4.37,6.0,0.07,0,0,0,1380.41,1385.49
game_00013,13,Middlegame,5.0,4.96,-0.04,Perfect,2.78,4.73,0.37,0,0,0,1385.49,1389.39
game_00013,14,Middlegame,4.96,3.22,-1.73,Blunder,3.04,2.25,1.52,1,0,0,1389.39,1381.78
game_00013,15,Middlegame,3.22,5.0,2.17,Blunder,4.2,2.62,1.88,0,0,0,1381.78,1375.15
game_00013,16,Middlegame,5.0,5.0,0.11,Perfect,1.76,6.0,0.17,0,0,0,1375.15,1379.08
game_00013,17,Middlegame,5.0,5.0,1.52,Blunder,7.0,3.15,1.06,1,0,0,1379.08,1368.58
game_00013,18,Middlegame,5.0,5.0,1.66,Blunder,4.69,3.5,1.39,1,0,0,1368.58,1358.28
game_00013,19,Middlegame,5.0,5.0,0.16,Perfect,3.55,5.78,0.1,1,0,0,1358.28,1364.51
game_00013,20,Middlegame,5.0,5.0,0.54,Inaccuracy,5.56,4.66,0.32,0,0,0,1364.51,1361.06
game_00013,21,Middlegame,5.0,4.93,-0.07,Perfect,4.55,6.0,0.19,1,0,0,1361.06,1366.77
game_00013,22,Middlegame,4.93,4.98,0.05,Perfect,3.93,5.9,0.18,0,0,0,1366.77,1371.32
game_00013,23,Middlegame,4.98,5.0,0.08,Perfect,3.52,6.0,0.13,0,0,0,1371.32,1375.53
game_00013,24,Middlegame,5.0,4.93,-0.07,Perfect,3.78,4.62,0.23,0,0,0,1375.53,1378.85
game_00013,25,Middlegame,4.93,5.0,1.42,Blunder,5.34,3.22,1.29,1,0,0,1378.85,1370.26
game_00013,26,Middlegame,5.0,5.0,0.22,Good,5.27,5.38,0.25,0,0,0,1370.26,1372.07
game_00013,27,Middlegame,5.0,5.0,0.1,Perfect,5.34,5.81,0.36,1,0,0,1372.07,1377.6
game_00013,28,Middlegame,5.0,5.0,1.6,Blunder,4.13,2.18,1.33,0,0,0,1377.6,1369.92
game_00013,29,Middlegame,5.0,5.0,0.08,Perfect,4.91,5.71,0.01,1,0,0,1369.92,1375.26
game_00013,30,Middlegame,5.0,5.0,0.32,Good,4.08,4.85,0.19,0,0,0,1375.26,1376.45
game_00013,31,Middlegame,5.0,5.0,0.81,Inaccuracy,3.96,5.27,0.62,0,0,0,1376.45,1373.09
game_00013,32,Middlegame,5.0,5.0,1.45,Blunder,5.3,3.31,1.19,0,0,0,1373.09,1360.91
game_00013,33,Middlegame,5.0,5.0,0.02,Perfect,1.36,5.84,0.3,0,0,0,1360.91,1366.18
game_00013,34,Middlegame,5.0,4.98,-0.02,Perfect,5.41,6.0,0.21,0,0,0,1366.18,1370.26
game_00013,35,Middlegame,4.98,4.54,-0.44,Good,1.61,5.16,0.39,0,0,0,1370.26,1372.47
game_00013,36,Middlegame,4.54,2.02,-2.53,Blunder,3.31,0.0,2.0,0,0,0,1372.47,1360.47
game_00013,37,Middlegame,2.02,2.07,0.05,Perfect,1.6,6.0,0.11,0,0,0,1360.47,1365.1
game_00013,38,Middlegame,2.07,2.08,0.01,Perfect,2.43,6.0,0.1,0,0,0,1365.1,1370.97
game_00013,39,Endgame,2.08,2.04,-0.05,Perfect,3.27,5.47,0.02,0,0,0,1370.97,1376.75
game_00013,40,Endgame,2.04,2.29,0.25,Good,3.68,5.19,0.14,0,0,0,1376.75,1378.22
game_00013,41,Endgame,2.29,2.29,-0.0,Perfect,2.37,6.0,0.23,0,0,0,1378.22,1382.54
game_00013,42,Endgame,2.29,2.31,0.03,Perfect,2.42,6.0,0.05,0,0,0,1382.54,1388.79
game_00013,43,Endgame,2.31,2.26,-0.05,Perfect,3.49,6.0,0.04,0,1,0,1388.79,1392.24
game_00013,44,Endgame,2.26,2.35,0.09,Perfect,4.17,5.39,0.13,0,0,0,1392.24,1396.01
game_00013,45,Endgame,2.35,2.59,0.24,Good,2.36,5.47,0.11,0,0,0,1396.01,1397.21
game_00013,46,Endgame,2.59,2.48,-0.11,Perfect,0.7,5.51,0.01,0,0,0,1397.21,1401.74
game_00013,47,Endgame,2.48,2.49,0.01,Perfect,0.61,6.0,0.11,0,0,0,1401.74,1407.91
game_00013,48,Endgame,2.49,2.49,0.0,Perfect,1.69,5.08,0.2,0,0,0,1407.91,1411.48
game_00013,49,Endgame,2.49,-0.04,-2.53,Blunder,0.75,0.24,2.0,0,0,0,1411.48,1397.1
game_00013,50,Endgame,-0.04,-0.07,-0.03,Perfect,1.91,5.6,0.16,0,0,0,1397.1,1400.38
game_00013,51,Endgame,-0.07,-0.08,-0.01,Perfect,1.28,6.0,0.03,0,0,0,1400.38,1405.52
game_00013,52,Endgame,-0.08,0.25,0.33,Good,0.38,5.78,0.37,0,1,0,1405.52,1406.6
game_00014,1,Opening,-0.66,-0.67,-0.01,Perfect,2.08,6.0,0.03,0,0,0,506.05,508.3
game_00014,2,Opening,-0.67,-0.91,-0.24,Good,0.48,6.0,0.1,0,0,0,508.3,508.89
